"","directorio","secuencia_p","orden","p6020","p6040","esc","fex_c_2011"
"41732",27260,1,1,1,31,NA,779.29123239837
"41733",27260,1,2,2,31,NA,779.29123239837
"41734",27293,1,1,1,28,NA,579.768726205013
"41735",27293,1,2,2,24,NA,579.768726205013
"41736",27294,1,1,1,56,NA,631.97964215874
"41737",27294,1,2,2,52,NA,631.97964215874
"41738",27294,1,3,2,24,NA,631.97964215874
"41739",27294,1,4,2,14,NA,631.97964215874
"41740",27295,1,1,1,60,NA,334.962626866232
"41741",27295,1,2,1,30,NA,334.962626866232
"41742",27295,1,3,2,82,NA,334.962626866232
"41743",27319,1,1,2,34,NA,717.603770449645
"41744",27319,1,2,1,44,NA,717.603770449645
"41745",27319,1,3,2,16,NA,717.603770449645
"41746",27319,1,5,1,63,NA,717.603770449645
"41747",27323,1,1,1,38,NA,638.893466887623
"41748",27323,1,2,2,37,NA,638.893466887623
"41749",27323,1,5,2,21,NA,638.893466887623
"41750",27323,1,6,1,19,NA,638.893466887623
"41751",27326,1,1,2,56,NA,295.752219950728
"41752",27326,1,2,1,59,NA,295.752219950728
"41753",27334,1,1,1,64,NA,611.252600852061
"41754",27334,1,2,2,63,NA,611.252600852061
"41755",27355,1,1,2,50,NA,604.765234852174
"41756",27355,1,2,2,17,NA,604.765234852174
"41757",27360,1,1,1,34,NA,1149.09658604783
"41758",27360,1,2,2,30,NA,1149.09658604783
"41759",27402,1,1,1,34,NA,1002.7084718158
"41760",27402,1,2,2,25,NA,1002.7084718158
"41761",27402,1,3,2,12,NA,1002.7084718158
"41762",27468,1,1,1,70,NA,404.509392016389
"41763",27468,1,2,2,70,NA,404.509392016389
"41764",27468,1,3,2,42,NA,404.509392016389
"41765",27468,1,4,2,17,NA,404.509392016389
"41766",27474,1,1,1,55,NA,449.007501911974
"41767",27474,1,2,2,50,NA,449.007501911974
"41768",27474,1,3,2,19,NA,449.007501911974
"41769",27474,1,4,1,18,NA,449.007501911974
"41770",27474,1,5,1,14,NA,449.007501911974
"41771",27474,1,6,1,48,NA,449.007501911974
"41772",27474,1,7,2,51,NA,449.007501911974
"41773",27484,1,1,2,36,NA,615.667293160339
"41774",27484,1,2,2,16,NA,615.667293160339
"41775",27484,1,3,2,13,NA,615.667293160339
"41776",27484,1,4,1,38,NA,615.667293160339
"41777",27484,1,5,2,34,NA,615.667293160339
"41778",27484,1,6,2,16,NA,615.667293160339
"41779",27484,1,7,1,13,NA,615.667293160339
"41780",27484,1,8,1,12,NA,615.667293160339
"41781",27488,1,1,2,37,NA,415.520882280218
"41782",27488,1,2,2,71,NA,415.520882280218
"41783",27488,1,3,2,22,NA,415.520882280218
"41784",27495,1,1,2,79,NA,318.661776911028
"41785",27495,1,2,2,56,NA,318.661776911028
"41786",27495,1,3,2,20,NA,318.661776911028
"41787",27500,1,1,1,32,NA,905.298497936798
"41788",27500,1,2,2,29,NA,905.298497936798
"41789",27502,1,1,1,49,NA,488.8334218906
"41790",27502,1,2,2,51,NA,488.8334218906
"41791",27502,1,3,1,17,NA,488.8334218906
"41792",27502,1,4,2,14,NA,488.8334218906
"41793",27507,1,1,1,40,NA,723.371446316154
"41794",27507,1,2,2,29,NA,723.371446316154
"41795",27507,1,5,2,51,NA,723.371446316154
"41796",27507,1,6,1,58,NA,723.371446316154
"41797",27507,1,7,1,20,NA,723.371446316154
"41798",27566,1,1,1,62,NA,516.083256499368
"41799",27566,1,2,2,44,NA,516.083256499368
"41800",27566,1,3,2,21,NA,516.083256499368
"41801",27578,1,1,1,49,NA,579.731708688027
"41802",27578,1,2,2,45,NA,579.731708688027
"41803",27578,1,3,2,16,NA,579.731708688027
"41804",27578,1,4,1,14,NA,579.731708688027
"41805",27578,1,5,1,24,NA,579.731708688027
"41806",27585,1,1,1,49,NA,572.715549643645
"41807",27585,1,2,2,36,NA,572.715549643645
"41808",27585,1,3,2,19,NA,572.715549643645
"41809",27585,1,4,2,16,NA,572.715549643645
"41810",27607,1,1,2,36,NA,584.561586775699
"41811",27607,1,3,2,17,NA,584.561586775699
"41812",27607,1,4,1,19,NA,584.561586775699
"41813",27617,1,1,2,48,NA,862.661997326854
"41814",27617,1,2,1,53,NA,862.661997326854
"41815",27617,1,3,1,18,NA,862.661997326854
"41816",27619,1,1,2,49,NA,881.13251256751
"41817",27619,1,2,1,49,NA,881.13251256751
"41818",27619,1,3,2,18,NA,881.13251256751
"41819",27619,1,4,1,16,NA,881.13251256751
"41820",27621,1,1,1,73,NA,330.593255665866
"41821",27621,1,2,2,58,NA,330.593255665866
"41822",27621,1,3,2,27,NA,330.593255665866
"41823",27643,1,1,1,52,NA,639.074573186118
"41824",27643,1,2,2,41,NA,639.074573186118
"41825",27643,1,3,2,17,NA,639.074573186118
"41826",27643,1,5,2,16,NA,639.074573186118
"41827",27654,1,1,1,43,NA,883.469016383876
"41828",27654,1,2,2,38,NA,883.469016383876
"41829",27654,1,3,2,19,NA,883.469016383876
"41830",27654,1,4,1,15,NA,883.469016383876
"41831",27654,1,7,1,65,NA,883.469016383876
"41832",27658,1,1,2,59,NA,403.289290856388
"41833",27658,1,2,2,27,NA,403.289290856388
"41834",27658,1,3,1,29,NA,403.289290856388
"41835",27673,1,1,1,35,NA,1297.16341918658
"41836",27673,1,2,2,34,NA,1297.16341918658
"41837",27699,1,1,1,70,NA,295.752219950728
"41838",27699,1,2,2,65,NA,295.752219950728
"41839",27702,1,1,2,33,NA,1399.50231400311
"41840",27702,1,5,2,24,NA,1399.50231400311
"41841",27702,1,6,2,50,NA,1399.50231400311
"41842",27715,1,1,1,53,NA,355.220439826033
"41843",27715,1,2,2,59,NA,355.220439826033
"41844",27715,1,3,1,25,NA,355.220439826033
"41845",27715,1,4,2,23,NA,355.220439826033
"41846",27753,1,1,1,66,NA,577.267900661695
"41847",27755,1,1,1,44,NA,717.799792353074
"41848",27755,1,2,2,43,NA,717.799792353074
"41849",27755,1,3,2,12,NA,717.799792353074
"41850",27760,1,1,2,46,NA,830.599094480811
"41851",27767,1,1,1,37,NA,870.754213147104
"41852",27767,1,2,2,32,NA,870.754213147104
"41853",27789,1,1,1,35,NA,888.752868212225
"41854",27789,1,2,2,33,NA,888.752868212225
"41855",27797,1,1,1,52,NA,657.329796219265
"41856",27797,1,2,2,45,NA,657.329796219265
"41857",27797,1,3,2,13,NA,657.329796219265
"41858",27797,1,4,2,81,NA,657.329796219265
"41859",27806,1,1,1,49,NA,653.569313122725
"41860",27806,1,2,2,79,NA,653.569313122725
"41861",27836,1,1,1,20,NA,585.678049996018
"41862",27836,1,2,2,20,NA,585.678049996018
"41863",27852,1,1,2,29,NA,709.096000882077
"41864",27852,1,2,1,37,NA,709.096000882077
"41865",27852,1,5,2,69,NA,709.096000882077
"41866",27915,1,1,1,32,NA,905.298497936798
"41867",27915,1,2,2,28,NA,905.298497936798
"41868",27933,1,1,1,32,NA,737.478280646737
"41869",27933,1,2,2,34,NA,737.478280646737
"41870",27933,1,3,1,13,NA,737.478280646737
"41871",27938,1,1,1,28,NA,777.115767394576
"41872",27938,1,2,2,25,NA,777.115767394576
"41873",27973,1,1,1,71,NA,295.752219950728
"41874",27973,1,2,2,57,NA,295.752219950728
"41875",27980,1,1,1,51,NA,747.517273999874
"41876",27985,1,1,1,54,NA,373.362323447613
"41877",27985,1,2,2,42,NA,373.362323447613
"41878",27985,1,3,2,20,NA,373.362323447613
"41879",27985,1,4,2,13,NA,373.362323447613
"41880",27985,1,6,2,58,NA,373.362323447613
"41881",27986,1,1,1,65,NA,600.169089607235
"41882",28010,1,1,1,55,NA,1516.83964364339
"41883",28010,1,2,2,55,NA,1516.83964364339
"41884",28010,1,3,2,50,NA,1516.83964364339
"41885",28022,1,1,2,47,NA,558.751051531561
"41886",28022,1,2,1,42,NA,558.751051531561
"41887",28022,1,3,1,24,NA,558.751051531561
"41888",28031,1,1,2,83,NA,1552.81207118638
"41889",28037,1,1,1,64,NA,1710.33775140488
"41890",28037,1,2,1,35,NA,1710.33775140488
"41891",28047,1,1,2,71,NA,1552.81207118638
"41892",28052,1,1,2,65,NA,300.63010681861
"41893",28052,1,3,2,57,NA,300.63010681861
"41894",28054,1,1,1,55,NA,333.555513262482
"41895",28055,1,1,1,33,NA,816.994076510877
"41896",28055,1,2,2,40,NA,816.994076510877
"41897",28058,1,1,1,23,NA,536.049541548987
"41898",28058,1,2,2,22,NA,536.049541548987
"41899",28061,1,1,1,32,NA,851.783440063334
"41900",28061,1,2,2,26,NA,851.783440063334
"41901",28075,1,1,1,28,NA,836.932044589008
"41902",28075,1,2,2,36,NA,836.932044589008
"41903",28075,1,3,2,16,NA,836.932044589008
"41904",28075,1,4,1,13,NA,836.932044589008
"41905",28076,1,1,2,62,NA,481.188526661427
"41906",28076,1,2,1,36,NA,481.188526661427
"41907",28076,1,3,2,19,NA,481.188526661427
"41908",28076,1,4,2,12,NA,481.188526661427
"41909",28098,1,1,2,33,NA,1241.99839663415
"41910",28099,1,1,1,62,NA,268.80666559764
"41911",28099,1,2,2,19,NA,268.80666559764
"41912",28099,1,4,2,77,NA,268.80666559764
"41913",28099,1,5,1,68,NA,268.80666559764
"41914",28099,1,6,1,60,NA,268.80666559764
"41915",28109,1,1,2,59,NA,875.013116025991
"41916",28109,1,2,2,30,NA,875.013116025991
"41917",28124,1,1,2,54,NA,758.160832222957
"41918",28124,1,2,2,28,NA,758.160832222957
"41919",28124,1,3,1,60,NA,758.160832222957
"41920",28124,1,4,2,49,NA,758.160832222957
"41921",28135,1,1,1,55,NA,571.478039334164
"41922",28135,1,2,2,60,NA,571.478039334164
"41923",28150,1,1,1,56,NA,542.020681384055
"41924",28150,1,2,2,44,NA,542.020681384055
"41925",28150,1,3,1,23,NA,542.020681384055
"41926",28150,1,4,1,16,NA,542.020681384055
"41927",28150,1,5,2,88,NA,542.020681384055
"41928",28175,1,1,2,49,NA,600.384181430348
"41929",28175,1,2,1,51,NA,600.384181430348
"41930",28206,1,1,1,57,NA,1690.29004825026
"41931",28206,1,2,2,54,NA,1690.29004825026
"41932",28226,1,1,1,73,NA,460.551050532898
"41933",28226,1,2,2,73,NA,460.551050532898
"41934",28228,1,1,2,64,NA,602.260332902014
"41935",28228,1,2,1,32,NA,602.260332902014
"41936",28228,1,3,2,40,NA,602.260332902014
"41937",28228,1,4,1,49,NA,602.260332902014
"41938",28236,1,1,1,62,NA,460.551050532898
"41939",28236,1,2,2,59,NA,460.551050532898
"41940",28291,1,1,2,58,NA,859.569350053704
"41941",28291,1,2,1,50,NA,859.569350053704
"41942",28291,1,3,1,40,NA,859.569350053704
"41943",28291,1,4,2,26,NA,859.569350053704
"41944",28291,1,5,1,30,NA,859.569350053704
"41945",28299,1,1,2,61,NA,1990.19732464415
"41946",28299,1,2,2,29,NA,1990.19732464415
"41947",28299,1,3,2,38,NA,1990.19732464415
"41948",28299,1,5,2,25,NA,1990.19732464415
"41949",28321,1,1,2,52,NA,379.852881733166
"41950",28321,1,2,1,24,NA,379.852881733166
"41951",28353,1,1,1,55,NA,1006.60526688933
"41952",28353,1,2,2,44,NA,1006.60526688933
"41953",28353,1,3,2,28,NA,1006.60526688933
"41954",28353,1,4,2,26,NA,1006.60526688933
"41955",28353,1,5,1,22,NA,1006.60526688933
"41956",28353,1,6,1,18,NA,1006.60526688933
"41957",28363,1,1,1,33,NA,584.863593381595
"41958",28363,1,2,2,23,NA,584.863593381595
"41959",28363,1,4,2,16,NA,584.863593381595
"41960",28365,1,1,1,31,NA,526.058851843824
"41961",28365,1,2,2,18,NA,526.058851843824
"41962",28373,1,1,1,32,NA,651.439177362036
"41963",28373,1,2,2,26,NA,651.439177362036
"41964",28373,1,5,2,55,NA,651.439177362036
"41965",28373,1,6,2,65,NA,651.439177362036
"41966",28394,1,1,1,54,NA,1682.16206944706
"41967",28394,1,2,2,48,NA,1682.16206944706
"41968",28394,1,3,1,21,NA,1682.16206944706
"41969",28394,1,4,2,19,NA,1682.16206944706
"41970",28395,1,1,1,44,NA,793.661397119149
"41971",28395,1,2,2,40,NA,793.661397119149
"41972",28414,1,1,2,77,NA,1552.81207118638
"41973",28415,1,1,1,54,NA,905.727687023627
"41974",28415,1,2,2,52,NA,905.727687023627
"41975",28415,1,3,2,32,NA,905.727687023627
"41976",28429,1,1,1,50,NA,930.643206509681
"41977",28429,1,2,2,50,NA,930.643206509681
"41978",28447,1,1,2,77,NA,1356.98077389158
"41979",28447,1,2,1,77,NA,1356.98077389158
"41980",28454,1,1,1,49,NA,769.175209580035
"41981",28454,1,2,2,31,NA,769.175209580035
"41982",28468,1,1,2,71,NA,1161.14947659678
"41983",28468,1,2,1,71,NA,1161.14947659678
"41984",28468,1,3,1,66,NA,1161.14947659678
"41985",28491,1,1,1,44,NA,693.522958456246
"41986",28491,1,2,2,42,NA,693.522958456246
"41987",28491,1,3,1,19,NA,693.522958456246
"41988",28491,1,4,2,15,NA,693.522958456246
"41989",28543,1,1,1,43,NA,854.839929819917
"41990",28543,1,2,2,39,NA,854.839929819917
"41991",28621,1,1,1,31,NA,769.175209580035
"41992",28621,1,2,2,29,NA,769.175209580035
"41993",28626,1,1,2,77,NA,664.884360315004
"41994",28626,1,2,2,33,NA,664.884360315004
"41995",28680,1,1,1,25,NA,633.262268864344
"41996",28680,1,2,2,24,NA,633.262268864344
"41997",28682,1,1,2,80,NA,1328.80509193376
"41998",28682,1,2,1,18,NA,1328.80509193376
"41999",28682,1,3,2,12,NA,1328.80509193376
"42000",28682,1,4,2,48,NA,1328.80509193376
"42001",28689,1,1,2,45,NA,735.939916262187
"42002",28689,1,2,1,21,NA,735.939916262187
"42003",28693,1,1,1,61,NA,436.302563247114
"42004",28693,1,2,2,60,NA,436.302563247114
"42005",28693,1,3,1,33,NA,436.302563247114
"42006",28693,1,4,2,13,NA,436.302563247114
"42007",28693,1,5,1,88,NA,436.302563247114
"42008",28891,1,1,1,44,NA,1888.59984495098
"42009",28891,1,2,2,31,NA,1888.59984495098
"42010",28927,1,1,2,57,NA,353.996282126487
"42011",28927,1,2,1,36,NA,353.996282126487
"42012",29008,1,1,2,43,NA,434.876207955007
"42013",29021,1,1,2,79,NA,1427.22578411516
"42014",29021,1,2,2,39,NA,1427.22578411516
"42015",29191,1,1,1,36,NA,421.686430611077
"42016",29191,1,2,2,49,NA,421.686430611077
"42017",29191,1,3,1,16,NA,421.686430611077
"42018",29191,1,4,1,15,NA,421.686430611077
"42019",29353,1,1,1,51,NA,1517.32493528371
"42020",29353,1,2,1,23,NA,1517.32493528371
"42021",29354,1,1,2,66,NA,1629.29516018794
"42022",29354,1,2,2,35,NA,1629.29516018794
"42023",29358,1,1,1,39,NA,1923.75930811569
"42024",29358,1,2,2,31,NA,1923.75930811569
"42025",29372,1,1,1,66,NA,640.402200120077
"42026",29372,1,2,2,64,NA,640.402200120077
"42027",29372,1,3,1,34,NA,640.402200120077
"42028",29372,1,4,2,89,NA,640.402200120077
"42029",29378,1,1,1,25,NA,368.413138842632
"42030",29378,1,2,2,22,NA,368.413138842632
"42031",29378,1,3,1,32,NA,368.413138842632
"42032",29417,1,1,1,76,NA,355.760959906946
"42033",29417,1,2,2,74,NA,355.760959906946
"42034",29417,1,3,1,50,NA,355.760959906946
"42035",29430,1,1,1,42,NA,1096.74838473981
"42036",29430,1,2,2,40,NA,1096.74838473981
"42037",29430,1,3,1,21,NA,1096.74838473981
"42038",29430,1,4,1,19,NA,1096.74838473981
"42039",29430,1,5,2,16,NA,1096.74838473981
"42040",29430,1,6,2,61,NA,1096.74838473981
"42041",29430,1,7,1,27,NA,1096.74838473981
"42042",29430,1,8,2,22,NA,1096.74838473981
"42043",29460,1,1,1,76,NA,816.872817071705
"42044",29460,1,2,2,46,NA,816.872817071705
"42045",29460,1,3,2,45,NA,816.872817071705
"42046",29460,1,4,1,38,NA,816.872817071705
"42047",29460,1,5,2,32,NA,816.872817071705
"42048",29478,1,1,1,85,NA,268.784601064068
"42049",29478,1,2,2,86,NA,268.784601064068
"42050",29478,1,3,1,60,NA,268.784601064068
"42051",29498,1,1,1,40,NA,517.229626056774
"42052",29498,1,2,2,50,NA,517.229626056774
"42053",29498,1,3,2,77,NA,517.229626056774
"42054",29498,1,4,1,39,NA,517.229626056774
"42055",29505,1,1,2,27,NA,560.695843759526
"42056",29505,1,2,2,58,NA,560.695843759526
"42057",29556,1,1,1,67,NA,1280.739455665
"42058",29556,1,2,2,61,NA,1280.739455665
"42059",29556,1,3,1,38,NA,1280.739455665
"42060",29565,1,1,2,53,NA,436.602163320616
"42061",29629,1,1,1,43,NA,770.66120767635
"42062",29629,1,2,2,34,NA,770.66120767635
"42063",29654,1,1,1,64,NA,1140.65050559002
"42064",29654,1,2,2,65,NA,1140.65050559002
"42065",29688,1,1,1,83,NA,353.035648492117
"42066",29688,1,2,2,74,NA,353.035648492117
"42067",29701,1,1,2,74,NA,261.155219699761
"42068",29701,1,2,2,100,NA,261.155219699761
"42069",29701,1,3,1,19,NA,261.155219699761
"42070",29724,1,1,2,43,NA,417.126787056292
"42071",29724,1,2,2,12,NA,417.126787056292
"42072",29747,1,1,1,56,NA,436.291292366334
"42073",29747,1,2,1,55,NA,436.291292366334
"42074",29747,1,3,2,25,NA,436.291292366334
"42075",29747,1,4,2,24,NA,436.291292366334
"42076",29747,1,5,2,24,NA,436.291292366334
"42077",29863,1,1,1,46,NA,431.452948156831
"42078",29863,1,2,2,44,NA,431.452948156831
"42079",29863,1,3,1,16,NA,431.452948156831
"42080",29863,1,4,1,13,NA,431.452948156831
"42081",29887,1,1,2,41,NA,283.500584527814
"42082",29887,1,2,1,51,NA,283.500584527814
"42083",29887,1,3,1,13,NA,283.500584527814
"42084",30035,1,1,1,33,NA,1721.68993204291
"42085",30035,1,2,2,25,NA,1721.68993204291
"42086",30041,1,1,1,49,NA,895.321825904395
"42087",30047,1,1,1,46,NA,1084.30070093794
"42088",30047,1,2,2,43,NA,1084.30070093794
"42089",30065,1,1,1,63,NA,878.425685694809
"42090",30065,1,2,2,53,NA,878.425685694809
"42091",30065,1,3,1,28,NA,878.425685694809
"42092",30079,1,1,1,29,NA,1352.8156590852
"42093",30079,1,2,2,24,NA,1352.8156590852
"42094",30097,1,1,2,56,NA,759.056581601644
"42095",30097,1,2,1,18,NA,759.056581601644
"42096",30097,1,3,2,33,NA,759.056581601644
"42097",30097,1,6,1,60,NA,759.056581601644
"42098",30103,1,1,1,27,NA,1532.94057696712
"42099",30103,1,2,2,23,NA,1532.94057696712
"42100",30142,1,1,1,45,NA,1498.9533959121
"42101",30142,1,2,2,50,NA,1498.9533959121
"42102",30142,1,3,2,19,NA,1498.9533959121
"42103",30157,1,1,1,90,NA,302.087668708104
"42104",30157,1,2,1,69,NA,302.087668708104
"42105",30157,1,3,2,67,NA,302.087668708104
"42106",30217,1,1,1,35,NA,600.588271801973
"42107",30217,1,2,2,31,NA,600.588271801973
"42108",30303,1,1,2,64,NA,573.283375392907
"42109",30303,1,2,1,59,NA,573.283375392907
"42110",30303,1,3,1,25,NA,573.283375392907
"42111",30317,2,1,1,42,NA,454.00181445489
"42112",30317,2,2,2,39,NA,454.00181445489
"42113",30317,2,3,1,16,NA,454.00181445489
"42114",30317,2,4,2,13,NA,454.00181445489
"42115",30317,2,5,1,40,NA,454.00181445489
"42116",30317,2,6,2,38,NA,454.00181445489
"42117",30346,1,1,2,42,NA,342.09725171877
"42118",30397,1,1,2,94,NA,235.766323556819
"42119",30397,1,2,2,74,NA,235.766323556819
"42120",30397,1,3,1,72,NA,235.766323556819
"42121",30397,1,4,1,69,NA,235.766323556819
"42122",30397,1,5,1,32,NA,235.766323556819
"42123",30397,1,6,2,30,NA,235.766323556819
"42124",30397,1,7,2,63,NA,235.766323556819
"42125",30412,1,1,1,48,NA,1532.85571467522
"42126",30412,1,2,2,42,NA,1532.85571467522
"42127",30412,1,3,1,19,NA,1532.85571467522
"42128",30412,1,4,1,17,NA,1532.85571467522
"42129",30412,1,5,2,20,NA,1532.85571467522
"42130",30464,1,1,1,68,NA,1092.74120084514
"42131",30464,1,2,2,60,NA,1092.74120084514
"42132",30464,1,3,1,39,NA,1092.74120084514
"42133",30464,1,4,2,18,NA,1092.74120084514
"42134",30489,1,1,1,35,NA,722.672362019354
"42135",30489,1,2,2,35,NA,722.672362019354
"42136",30489,1,3,1,12,NA,722.672362019354
"42137",30492,1,1,2,54,NA,438.196979600728
"42138",30492,1,2,1,53,NA,438.196979600728
"42139",30492,1,3,1,29,NA,438.196979600728
"42140",30492,1,4,1,17,NA,438.196979600728
"42141",30517,1,1,1,51,NA,401.072477824185
"42142",30517,1,2,2,45,NA,401.072477824185
"42143",30517,1,3,2,23,NA,401.072477824185
"42144",30517,1,4,1,25,NA,401.072477824185
"42145",30529,1,1,1,65,NA,285.538030091819
"42146",30529,1,2,1,64,NA,285.538030091819
"42147",30529,1,3,1,16,NA,285.538030091819
"42148",30542,1,1,2,46,NA,253.319578701723
"42149",30542,1,2,1,50,NA,253.319578701723
"42150",30542,1,3,1,23,NA,253.319578701723
"42151",30542,1,5,2,60,NA,253.319578701723
"42152",30542,1,6,2,58,NA,253.319578701723
"42153",30542,1,7,1,34,NA,253.319578701723
"42154",30545,1,1,1,33,NA,440.024345974121
"42155",30545,1,2,2,33,NA,440.024345974121
"42156",30545,1,3,2,13,NA,440.024345974121
"42157",30545,1,5,2,42,NA,440.024345974121
"42158",30610,1,1,2,66,NA,462.902248401077
"42159",30610,1,2,1,37,NA,462.902248401077
"42160",30610,1,3,2,45,NA,462.902248401077
"42161",30610,1,4,1,56,NA,462.902248401077
"42162",30610,1,5,2,18,NA,462.902248401077
"42163",30674,1,1,1,68,NA,1002.06803354065
"42164",30689,1,1,2,43,NA,802.6023625581
"42165",30689,1,2,1,67,NA,802.6023625581
"42166",30689,1,3,1,23,NA,802.6023625581
"42167",30689,1,4,2,16,NA,802.6023625581
"42168",30689,1,6,2,50,NA,802.6023625581
"42169",30696,1,1,2,42,NA,203.091771817726
"42170",30696,1,2,1,16,NA,203.091771817726
"42171",30696,1,3,2,14,NA,203.091771817726
"42172",30696,1,4,1,12,NA,203.091771817726
"42173",30696,1,5,2,65,NA,203.091771817726
"42174",30696,1,6,1,27,NA,203.091771817726
"42175",30706,1,1,2,48,NA,1227.30029221873
"42176",30706,1,2,2,24,NA,1227.30029221873
"42177",30706,1,3,1,12,NA,1227.30029221873
"42178",30710,1,1,1,42,NA,817.764173493154
"42179",30710,1,2,2,40,NA,817.764173493154
"42180",30710,1,3,2,12,NA,817.764173493154
"42181",30718,1,1,2,47,NA,665.850400427693
"42182",30718,1,2,1,24,NA,665.850400427693
"42183",30756,1,1,1,42,NA,1702.77989699422
"42184",30756,1,2,2,34,NA,1702.77989699422
"42185",30756,1,3,2,13,NA,1702.77989699422
"42186",30758,1,1,1,52,NA,790.10642655847
"42187",30758,1,2,2,42,NA,790.10642655847
"42188",30758,1,3,2,19,NA,790.10642655847
"42189",30758,1,4,1,17,NA,790.10642655847
"42190",30766,1,1,2,65,NA,1367.24398875778
"42191",30766,1,2,2,39,NA,1367.24398875778
"42192",30766,1,3,2,31,NA,1367.24398875778
"42193",30803,1,1,1,66,NA,1028.37448820496
"42194",30803,1,2,2,60,NA,1028.37448820496
"42195",30803,1,3,2,25,NA,1028.37448820496
"42196",30803,1,4,2,17,NA,1028.37448820496
"42197",30806,1,1,1,39,NA,500.521051253382
"42198",30806,1,2,2,28,NA,500.521051253382
"42199",30806,1,3,1,16,NA,500.521051253382
"42200",30817,1,1,1,37,NA,797.947021527586
"42201",30817,1,2,2,32,NA,797.947021527586
"42202",30817,1,3,2,15,NA,797.947021527586
"42203",30839,1,1,2,71,NA,387.465299468206
"42204",30839,1,2,1,77,NA,387.465299468206
"42205",30839,1,3,2,58,NA,387.465299468206
"42206",30849,1,1,2,30,NA,826.454024586583
"42207",30878,1,1,1,36,NA,676.378187588286
"42208",30878,1,2,2,30,NA,676.378187588286
"42209",30886,1,1,2,59,NA,729.351124345116
"42210",30913,1,1,1,50,NA,1271.24015910149
"42211",30913,1,2,2,54,NA,1271.24015910149
"42212",30913,1,4,2,20,NA,1271.24015910149
"42213",30924,1,1,1,52,NA,769.44001846859
"42214",30924,1,2,2,41,NA,769.44001846859
"42215",30924,1,3,2,18,NA,769.44001846859
"42216",30924,1,4,1,27,NA,769.44001846859
"42217",30924,1,5,2,21,NA,769.44001846859
"42218",30934,1,1,1,32,NA,1923.75930811569
"42219",30934,1,2,2,27,NA,1923.75930811569
"42220",30995,1,1,1,49,NA,341.017204746518
"42221",30995,1,2,2,48,NA,341.017204746518
"42222",30995,1,3,1,29,NA,341.017204746518
"42223",30995,1,4,2,34,NA,341.017204746518
"42224",31061,1,1,2,31,NA,1280.16048300481
"42225",31061,1,3,2,56,NA,1280.16048300481
