"","directorio","secuencia_p","orden","fecha","ocu","inac","deso"
"20621",4993439,1,2,2019-08-01,1,0,0
"20622",4993439,1,3,2019-08-01,0,1,0
"20623",4993439,1,4,2019-08-01,0,0,1
"20624",4993440,1,1,2019-08-01,1,0,0
"20625",4993440,1,2,2019-08-01,1,0,0
"20626",4993440,1,3,2019-08-01,1,0,0
"20627",4993440,1,4,2019-08-01,1,0,0
"20628",4993441,1,1,2019-08-01,1,0,0
"20629",4993441,1,3,2019-08-01,1,0,0
"20630",4993442,1,1,2019-08-01,1,0,0
"20631",4993442,1,2,2019-08-01,0,1,0
"20632",4993442,1,3,2019-08-01,0,1,0
"20633",4993443,1,1,2019-08-01,0,1,0
"20634",4993443,1,2,2019-08-01,0,1,0
"20635",4993444,1,1,2019-08-01,1,0,0
"20636",4993444,1,2,2019-08-01,1,0,0
"20637",4993444,1,3,2019-08-01,1,0,0
"20638",4993444,1,5,2019-08-01,1,0,0
"20639",4993445,1,1,2019-08-01,1,0,0
"20640",4993445,1,2,2019-08-01,0,1,0
"20641",4993445,1,3,2019-08-01,0,1,0
"20642",4993445,1,6,2019-08-01,0,1,0
"20643",4993446,1,1,2019-08-01,0,0,1
"20644",4993446,1,2,2019-08-01,1,0,0
"20645",4993446,1,3,2019-08-01,0,1,0
"20646",4993447,1,1,2019-08-01,1,0,0
"20647",4993447,1,2,2019-08-01,0,1,0
"20648",4993448,1,1,2019-08-01,0,1,0
"20649",4993448,1,2,2019-08-01,0,1,0
"20650",4993448,1,3,2019-08-01,0,1,0
"20651",4993448,1,4,2019-08-01,0,1,0
"20652",4993449,1,1,2019-08-01,1,0,0
"20653",4993449,1,2,2019-08-01,1,0,0
"20654",4993449,1,3,2019-08-01,0,1,0
"20655",4993449,1,6,2019-08-01,1,0,0
"20656",4993450,1,1,2019-08-01,0,1,0
"20657",4993450,1,2,2019-08-01,1,0,0
"20658",4993451,1,1,2019-08-01,0,1,0
"20659",4993452,1,1,2019-08-01,0,1,0
"20660",4993452,1,2,2019-08-01,0,1,0
"20661",4993452,1,3,2019-08-01,1,0,0
"20662",4993453,1,1,2019-08-01,1,0,0
"20663",4993453,1,2,2019-08-01,1,0,0
"20664",4993453,1,3,2019-08-01,0,1,0
"20665",4994881,1,1,2019-08-01,0,1,0
"20666",4994881,1,2,2019-08-01,1,0,0
"20667",4994881,1,3,2019-08-01,0,0,1
"20668",4994881,1,4,2019-08-01,1,0,0
"20669",4994881,1,5,2019-08-01,0,1,0
"20670",4994881,1,6,2019-08-01,1,0,0
"20671",4994882,1,1,2019-08-01,1,0,0
"20672",4994882,1,2,2019-08-01,0,1,0
"20673",4994882,1,3,2019-08-01,0,1,0
"20674",4994882,1,4,2019-08-01,0,1,0
"20675",4994882,1,5,2019-08-01,0,1,0
"20676",4994883,1,1,2019-08-01,1,0,0
"20677",4994883,1,2,2019-08-01,0,0,1
"20678",4994883,1,3,2019-08-01,0,1,0
"20679",4994884,1,1,2019-08-01,1,0,0
"20680",4994884,1,2,2019-08-01,1,0,0
"20681",4994885,1,1,2019-08-01,0,1,0
"20682",4994886,1,1,2019-08-01,1,0,0
"20683",4994886,1,2,2019-08-01,1,0,0
"20684",4994887,1,1,2019-08-01,1,0,0
"20685",4994887,1,2,2019-08-01,1,0,0
"20686",4994887,1,3,2019-08-01,1,0,0
"20687",4994887,1,5,2019-08-01,1,0,0
"20688",4994887,1,6,2019-08-01,1,0,0
"20689",4994888,1,1,2019-08-01,0,1,0
"20690",4994888,1,2,2019-08-01,1,0,0
"20691",4994888,1,3,2019-08-01,1,0,0
"20692",4994889,1,1,2019-08-01,1,0,0
"20693",4994889,1,2,2019-08-01,0,1,0
"20694",4994889,1,3,2019-08-01,1,0,0
"20695",4994889,1,4,2019-08-01,1,0,0
"20696",4994889,1,5,2019-08-01,1,0,0
"20697",4994889,1,8,2019-08-01,1,0,0
"20698",4994889,1,9,2019-08-01,0,1,0
"20699",4994890,1,1,2019-08-01,1,0,0
"20700",4994890,1,2,2019-08-01,1,0,0
"20701",4994890,1,3,2019-08-01,1,0,0
"20702",4994892,1,1,2019-08-01,0,1,0
"20703",4994892,1,2,2019-08-01,0,1,0
"20704",4994892,1,3,2019-08-01,1,0,0
"20705",4994893,1,1,2019-08-01,0,1,0
"20706",4994893,1,2,2019-08-01,1,0,0
"20707",4994894,1,1,2019-08-01,1,0,0
"20708",4994894,1,2,2019-08-01,0,1,0
"20709",4994894,1,3,2019-08-01,1,0,0
"20710",4994894,1,4,2019-08-01,0,1,0
"20711",4994895,1,1,2019-08-01,1,0,0
"20712",4994895,1,2,2019-08-01,1,0,0
"20713",4994895,1,3,2019-08-01,0,1,0
"20714",4994898,1,1,2019-08-01,1,0,0
"20715",4994898,1,2,2019-08-01,1,0,0
"20716",4994898,1,3,2019-08-01,0,1,0
"20717",4994898,1,5,2019-08-01,1,0,0
"20718",4994899,1,1,2019-08-01,1,0,0
"20719",4994899,1,2,2019-08-01,0,1,0
"20720",4994901,1,1,2019-08-01,0,1,0
"20721",4994902,1,1,2019-08-01,1,0,0
"20722",4994902,1,2,2019-08-01,0,1,0
"20723",4994902,1,3,2019-08-01,0,1,0
"20724",4994903,1,1,2019-08-01,1,0,0
"20725",4994903,1,2,2019-08-01,0,1,0
"20726",4994903,1,3,2019-08-01,1,0,0
"20727",4994904,1,1,2019-08-01,1,0,0
"20728",4994904,1,2,2019-08-01,0,1,0
"20729",4994905,1,1,2019-08-01,1,0,0
"20730",4994905,1,2,2019-08-01,0,1,0
"20731",4994905,1,3,2019-08-01,0,1,0
"20732",4994906,1,1,2019-08-01,0,1,0
"20733",4994906,1,2,2019-08-01,0,1,0
"20734",4994906,1,3,2019-08-01,1,0,0
"20735",4994907,1,1,2019-08-01,0,1,0
"20736",4994907,1,2,2019-08-01,0,1,0
"20737",4994907,1,4,2019-08-01,1,0,0
"20738",4994908,1,1,2019-08-01,1,0,0
"20739",4994908,1,2,2019-08-01,1,0,0
"20740",4994909,1,1,2019-08-01,1,0,0
"20741",4994909,1,2,2019-08-01,1,0,0
"20742",4994910,1,1,2019-08-01,1,0,0
"20743",4994910,1,2,2019-08-01,1,0,0
"20744",4994910,1,3,2019-08-01,1,0,0
"20745",4994910,1,4,2019-08-01,1,0,0
"20746",4994911,1,1,2019-08-01,1,0,0
"20747",4994911,1,2,2019-08-01,1,0,0
"20748",4994911,1,3,2019-08-01,0,1,0
"20749",4994911,1,4,2019-08-01,0,1,0
"20750",4994912,1,1,2019-08-01,1,0,0
"20751",4994912,1,2,2019-08-01,1,0,0
"20752",4994912,1,3,2019-08-01,0,0,1
"20753",4994912,1,4,2019-08-01,1,0,0
"20754",4994913,1,1,2019-08-01,1,0,0
"20755",4994913,1,2,2019-08-01,1,0,0
"20756",4994914,1,1,2019-08-01,0,1,0
"20757",4994914,1,2,2019-08-01,1,0,0
"20758",4994914,1,3,2019-08-01,1,0,0
"20759",4994915,1,1,2019-08-01,0,1,0
"20760",4994915,1,2,2019-08-01,1,0,0
"20761",4994915,1,3,2019-08-01,0,1,0
"20762",4994915,1,4,2019-08-01,0,1,0
"20763",4994915,1,7,2019-08-01,1,0,0
"20764",4994915,1,8,2019-08-01,0,1,0
"20765",4994915,1,9,2019-08-01,0,1,0
"20766",4994915,1,12,2019-08-01,1,0,0
"20767",4994916,1,1,2019-08-01,1,0,0
"20768",4994916,1,2,2019-08-01,0,1,0
"20769",4994916,1,3,2019-08-01,1,0,0
"20770",4994916,1,4,2019-08-01,0,0,1
"20771",4994916,1,6,2019-08-01,1,0,0
"20772",4994916,1,7,2019-08-01,1,0,0
"20773",4994916,1,8,2019-08-01,1,0,0
"20774",4994917,1,1,2019-08-01,1,0,0
"20775",4994917,1,2,2019-08-01,1,0,0
"20776",4994917,1,3,2019-08-01,1,0,0
"20777",4994917,1,4,2019-08-01,0,1,0
"20778",4994918,1,1,2019-08-01,1,0,0
"20779",4994918,1,2,2019-08-01,1,0,0
"20780",4994918,1,3,2019-08-01,0,1,0
"20781",4994919,1,1,2019-08-01,1,0,0
"20782",4994919,1,2,2019-08-01,0,1,0
"20783",4994919,1,3,2019-08-01,0,1,0
"20784",4994919,1,4,2019-08-01,0,1,0
"20785",4994919,1,5,2019-08-01,1,0,0
"20786",4994919,1,6,2019-08-01,0,1,0
"20787",4994919,1,8,2019-08-01,0,0,1
"20788",4994919,1,9,2019-08-01,1,0,0
"20789",4994920,1,1,2019-08-01,1,0,0
"20790",4994920,1,2,2019-08-01,1,0,0
"20791",4994920,1,3,2019-08-01,1,0,0
"20792",4994920,1,4,2019-08-01,1,0,0
"20793",4994921,1,1,2019-08-01,1,0,0
"20794",4994921,1,2,2019-08-01,0,1,0
"20795",4994921,1,5,2019-08-01,1,0,0
"20796",4994921,1,6,2019-08-01,1,0,0
"20797",4994921,1,7,2019-08-01,0,1,0
"20798",4994921,1,10,2019-08-01,1,0,0
"20799",4994921,1,11,2019-08-01,1,0,0
"20800",4994922,1,1,2019-08-01,1,0,0
"20801",4994922,1,2,2019-08-01,0,0,1
"20802",4994922,1,3,2019-08-01,0,1,0
"20803",4994922,1,4,2019-08-01,0,1,0
"20804",4994922,1,5,2019-08-01,1,0,0
"20805",4994922,1,7,2019-08-01,1,0,0
"20806",4994922,1,8,2019-08-01,0,0,1
"20807",4994922,1,9,2019-08-01,0,1,0
"20808",4994922,1,11,2019-08-01,1,0,0
"20809",4994923,1,1,2019-08-01,1,0,0
"20810",4994923,1,2,2019-08-01,1,0,0
"20811",4994923,1,3,2019-08-01,0,1,0
"20812",4994924,1,1,2019-08-01,0,1,0
"20813",4994924,1,2,2019-08-01,0,1,0
"20814",4994924,1,3,2019-08-01,0,1,0
"20815",4994924,1,4,2019-08-01,1,0,0
"20816",4994925,1,1,2019-08-01,1,0,0
"20817",4994925,1,2,2019-08-01,1,0,0
"20818",4994925,1,3,2019-08-01,0,1,0
"20819",4994926,1,1,2019-08-01,1,0,0
"20820",4994926,1,2,2019-08-01,1,0,0
"20821",4994926,1,3,2019-08-01,1,0,0
"20822",4994926,1,4,2019-08-01,0,0,1
"20823",4994927,1,1,2019-08-01,1,0,0
"20824",4994927,1,2,2019-08-01,0,0,1
"20825",4994928,1,1,2019-08-01,1,0,0
"20826",4994928,1,3,2019-08-01,1,0,0
"20827",4994928,1,4,2019-08-01,1,0,0
"20828",4994928,1,7,2019-08-01,1,0,0
"20829",4994928,1,8,2019-08-01,1,0,0
"20830",4994928,1,10,2019-08-01,1,0,0
"20831",4994929,1,1,2019-08-01,1,0,0
"20832",4994929,1,2,2019-08-01,0,1,0
"20833",4994929,1,3,2019-08-01,0,0,1
"20834",4994929,1,4,2019-08-01,0,1,0
"20835",4994929,1,5,2019-08-01,0,1,0
"20836",4994930,1,1,2019-08-01,1,0,0
"20837",4994930,1,2,2019-08-01,1,0,0
"20838",4994930,1,3,2019-08-01,1,0,0
"20839",4994930,1,4,2019-08-01,0,1,0
"20840",4994931,1,1,2019-08-01,1,0,0
"20841",4994931,1,2,2019-08-01,1,0,0
"20842",4994931,1,3,2019-08-01,1,0,0
"20843",4994931,1,4,2019-08-01,1,0,0
"20844",4994931,1,5,2019-08-01,1,0,0
"20845",4994931,1,6,2019-08-01,1,0,0
"20846",4994931,1,7,2019-08-01,0,1,0
"20847",4994931,1,8,2019-08-01,1,0,0
"20848",4994931,1,9,2019-08-01,0,1,0
"20849",4994932,1,1,2019-08-01,1,0,0
"20850",4994932,1,2,2019-08-01,1,0,0
"20851",4994932,1,3,2019-08-01,0,1,0
"20852",4994933,1,1,2019-08-01,1,0,0
"20853",4994933,1,2,2019-08-01,1,0,0
"20854",4994933,1,3,2019-08-01,0,1,0
"20855",4994934,1,1,2019-08-01,1,0,0
"20856",4994934,1,2,2019-08-01,1,0,0
"20857",4994934,1,3,2019-08-01,0,0,1
"20858",4994934,1,4,2019-08-01,1,0,0
"20859",4994934,1,6,2019-08-01,0,1,0
"20860",4994934,1,7,2019-08-01,1,0,0
"20861",4994934,1,10,2019-08-01,0,1,0
"20862",4994934,1,11,2019-08-01,0,1,0
"20863",4994934,1,12,2019-08-01,0,0,1
"20864",4994934,1,13,2019-08-01,0,1,0
"20865",4994934,1,14,2019-08-01,0,1,0
"20866",4994935,1,1,2019-08-01,1,0,0
"20867",4994935,1,2,2019-08-01,1,0,0
"20868",4994936,1,1,2019-08-01,1,0,0
"20869",4994936,1,3,2019-08-01,0,1,0
"20870",4994936,1,4,2019-08-01,1,0,0
"20871",4994937,1,1,2019-08-01,1,0,0
"20872",4994937,1,2,2019-08-01,0,1,0
"20873",4994937,1,3,2019-08-01,0,1,0
"20874",4994937,1,4,2019-08-01,1,0,0
"20875",4994938,1,1,2019-08-01,0,1,0
"20876",4994938,1,2,2019-08-01,1,0,0
"20877",4994938,1,3,2019-08-01,1,0,0
"20878",4994938,2,1,2019-08-01,1,0,0
"20879",4994939,1,1,2019-08-01,1,0,0
"20880",4994939,1,2,2019-08-01,1,0,0
"20881",4994939,1,3,2019-08-01,0,1,0
"20882",4994939,1,4,2019-08-01,0,1,0
"20883",4994939,1,6,2019-08-01,0,0,1
"20884",4994940,1,1,2019-08-01,1,0,0
"20885",4994940,1,2,2019-08-01,1,0,0
"20886",4994940,1,3,2019-08-01,1,0,0
"20887",4994940,1,4,2019-08-01,0,1,0
"20888",4994941,1,1,2019-08-01,1,0,0
"20889",4994941,1,3,2019-08-01,1,0,0
"20890",4994941,2,1,2019-08-01,1,0,0
"20891",4994941,2,2,2019-08-01,0,1,0
"20892",4994942,1,1,2019-08-01,0,0,1
"20893",4994942,1,2,2019-08-01,1,0,0
"20894",4994943,1,1,2019-08-01,1,0,0
"20895",4994943,1,2,2019-08-01,1,0,0
"20896",4994943,1,3,2019-08-01,1,0,0
"20897",4994944,1,1,2019-08-01,1,0,0
"20898",4994945,1,1,2019-08-01,1,0,0
"20899",4994945,1,2,2019-08-01,1,0,0
"20900",4994945,1,3,2019-08-01,0,1,0
"20901",4994945,1,4,2019-08-01,0,1,0
"20902",4994946,1,1,2019-08-01,1,0,0
"20903",4994946,1,2,2019-08-01,1,0,0
"20904",4994946,1,3,2019-08-01,1,0,0
"20905",4994946,1,4,2019-08-01,0,1,0
"20906",4994947,1,1,2019-08-01,1,0,0
"20907",4994947,1,2,2019-08-01,1,0,0
"20908",4994947,1,3,2019-08-01,0,1,0
"20909",4994947,1,4,2019-08-01,0,1,0
"20910",4994947,1,5,2019-08-01,1,0,0
"20911",4994948,1,1,2019-08-01,1,0,0
"20912",4994948,1,2,2019-08-01,1,0,0
"20913",4994948,1,3,2019-08-01,1,0,0
"20914",4994948,1,4,2019-08-01,0,1,0
"20915",4994948,1,5,2019-08-01,1,0,0
"20916",4994948,1,6,2019-08-01,1,0,0
"20917",4994948,1,8,2019-08-01,1,0,0
"20918",4994948,1,10,2019-08-01,1,0,0
"20919",4994949,1,1,2019-08-01,1,0,0
"20920",4994949,1,2,2019-08-01,0,1,0
"20921",4994950,1,1,2019-08-01,0,0,1
"20922",4994950,1,2,2019-08-01,0,1,0
"20923",4994951,1,1,2019-08-01,1,0,0
"20924",4994951,1,2,2019-08-01,0,1,0
"20925",4994951,1,3,2019-08-01,0,1,0
"20926",4994951,1,4,2019-08-01,1,0,0
"20927",4994952,1,1,2019-08-01,1,0,0
"20928",4994952,1,2,2019-08-01,1,0,0
"20929",4994952,1,3,2019-08-01,1,0,0
"20930",4994952,1,4,2019-08-01,1,0,0
"20931",4994952,1,5,2019-08-01,1,0,0
"20932",4994953,1,1,2019-08-01,1,0,0
"20933",4994953,1,2,2019-08-01,0,1,0
"20934",4994954,1,1,2019-08-01,1,0,0
"20935",4994954,1,2,2019-08-01,1,0,0
"20936",4994955,1,1,2019-08-01,1,0,0
"20937",4994955,1,2,2019-08-01,1,0,0
"20938",4994955,1,3,2019-08-01,0,0,1
"20939",4994956,1,1,2019-08-01,1,0,0
"20940",4994956,1,2,2019-08-01,0,1,0
"20941",4994956,1,3,2019-08-01,1,0,0
"20942",4994956,1,4,2019-08-01,0,1,0
"20943",4994956,1,5,2019-08-01,1,0,0
"20944",4994957,1,1,2019-08-01,1,0,0
"20945",4994957,1,2,2019-08-01,0,1,0
"20946",4994957,1,3,2019-08-01,0,1,0
"20947",4994957,1,4,2019-08-01,0,1,0
"20948",4994957,1,6,2019-08-01,1,0,0
"20949",4994958,1,1,2019-08-01,1,0,0
"20950",4994958,1,2,2019-08-01,1,0,0
"20951",4994958,1,3,2019-08-01,1,0,0
"20952",4994958,1,4,2019-08-01,0,0,1
"20953",4994958,1,5,2019-08-01,0,1,0
"20954",4994959,1,1,2019-08-01,1,0,0
"20955",4994959,1,2,2019-08-01,0,1,0
"20956",4994959,1,3,2019-08-01,0,1,0
"20957",4994959,1,4,2019-08-01,1,0,0
"20958",4994959,1,5,2019-08-01,0,1,0
"20959",4994960,1,1,2019-08-01,0,1,0
"20960",4994960,1,2,2019-08-01,1,0,0
"20961",4994960,1,3,2019-08-01,1,0,0
"20962",4994960,1,4,2019-08-01,1,0,0
"20963",4994961,1,1,2019-08-01,0,0,1
"20964",4994961,1,2,2019-08-01,1,0,0
"20965",4994961,1,3,2019-08-01,0,1,0
"20966",4994962,1,1,2019-08-01,1,0,0
"20967",4994962,1,2,2019-08-01,1,0,0
"20968",4994963,1,1,2019-08-01,1,0,0
"20969",4994963,1,2,2019-08-01,0,1,0
"20970",4994964,1,1,2019-08-01,1,0,0
"20971",4994964,1,2,2019-08-01,0,1,0
"20972",4994964,1,3,2019-08-01,1,0,0
"20973",4994964,1,4,2019-08-01,0,1,0
"20974",4994965,1,1,2019-08-01,1,0,0
"20975",4994965,1,2,2019-08-01,0,1,0
"20976",4994966,1,1,2019-08-01,0,1,0
"20977",4994966,1,2,2019-08-01,0,1,0
"20978",4994966,1,3,2019-08-01,1,0,0
"20979",4994966,1,4,2019-08-01,0,1,0
"20980",4994967,1,1,2019-08-01,1,0,0
"20981",4994967,1,2,2019-08-01,0,1,0
"20982",4994967,1,3,2019-08-01,0,1,0
"20983",4994968,1,1,2019-08-01,1,0,0
"20984",4994968,1,2,2019-08-01,1,0,0
"20985",4994969,1,1,2019-08-01,1,0,0
"20986",4994969,1,2,2019-08-01,1,0,0
"20987",4994969,1,3,2019-08-01,1,0,0
"20988",4994970,1,1,2019-08-01,1,0,0
"20989",4994970,1,2,2019-08-01,1,0,0
"20990",4994971,1,1,2019-08-01,1,0,0
"20991",4994971,1,2,2019-08-01,1,0,0
"20992",4994971,1,4,2019-08-01,1,0,0
"20993",4994972,1,1,2019-08-01,1,0,0
"20994",4994972,1,2,2019-08-01,0,1,0
"20995",4994972,1,3,2019-08-01,1,0,0
"20996",4994973,1,1,2019-08-01,0,1,0
"20997",4994973,1,2,2019-08-01,0,1,0
"20998",4994973,1,3,2019-08-01,1,0,0
"20999",4994973,1,4,2019-08-01,1,0,0
"21000",4994973,1,5,2019-08-01,0,0,1
"21001",4994973,1,6,2019-08-01,0,1,0
"21002",4994974,1,1,2019-08-01,1,0,0
"21003",4994975,1,1,2019-08-01,1,0,0
"21004",4994976,1,1,2019-08-01,1,0,0
"21005",4994976,1,2,2019-08-01,1,0,0
"21006",4994977,1,1,2019-08-01,1,0,0
"21007",4994977,1,2,2019-08-01,1,0,0
"21008",4994978,1,1,2019-08-01,1,0,0
"21009",4994978,1,2,2019-08-01,1,0,0
"21010",4994979,1,1,2019-08-01,1,0,0
"21011",4994979,1,2,2019-08-01,0,1,0
"21012",4994979,1,3,2019-08-01,1,0,0
"21013",4994980,1,1,2019-08-01,1,0,0
"21014",4994980,1,2,2019-08-01,0,1,0
"21015",4994981,1,1,2019-08-01,1,0,0
"21016",4994981,1,2,2019-08-01,0,1,0
"21017",4994982,1,1,2019-08-01,1,0,0
"21018",4994982,1,2,2019-08-01,1,0,0
"21019",4994982,1,3,2019-08-01,1,0,0
"21020",4994982,1,5,2019-08-01,1,0,0
"21021",4994983,1,1,2019-08-01,1,0,0
"21022",4994983,1,2,2019-08-01,0,1,0
"21023",4994983,1,3,2019-08-01,0,1,0
"21024",4994983,1,4,2019-08-01,0,1,0
"21025",4994985,1,1,2019-08-01,0,1,0
"21026",4994986,1,1,2019-08-01,0,0,1
"21027",4994986,1,2,2019-08-01,1,0,0
"21028",4994987,1,1,2019-08-01,1,0,0
"21029",4994987,1,2,2019-08-01,1,0,0
"21030",4994987,1,3,2019-08-01,0,1,0
"21031",4994987,1,4,2019-08-01,0,1,0
"21032",4994987,1,5,2019-08-01,0,1,0
"21033",4994989,1,1,2019-08-01,1,0,0
"21034",4994989,1,2,2019-08-01,1,0,0
"21035",4994990,1,1,2019-08-01,1,0,0
"21036",4994990,1,2,2019-08-01,0,1,0
"21037",4994991,1,1,2019-08-01,1,0,0
"21038",4994991,1,2,2019-08-01,1,0,0
"21039",4994991,1,3,2019-08-01,1,0,0
"21040",4994991,1,4,2019-08-01,0,1,0
"21041",4994992,1,1,2019-08-01,1,0,0
"21042",4994992,1,2,2019-08-01,0,1,0
"21043",4994992,1,3,2019-08-01,0,1,0
"21044",4994993,1,1,2019-08-01,0,1,0
"21045",4994993,1,2,2019-08-01,1,0,0
"21046",4994993,1,3,2019-08-01,1,0,0
"21047",4994993,1,4,2019-08-01,1,0,0
"21048",4994993,1,5,2019-08-01,0,0,1
"21049",4994993,1,9,2019-08-01,1,0,0
"21050",4994993,1,10,2019-08-01,0,1,0
"21051",4994993,1,12,2019-08-01,0,1,0
"21052",4994994,1,1,2019-08-01,1,0,0
"21053",4994994,1,2,2019-08-01,0,1,0
"21054",4994994,1,3,2019-08-01,1,0,0
"21055",4994995,1,1,2019-08-01,0,1,0
"21056",4994995,1,2,2019-08-01,0,1,0
"21057",4994995,1,3,2019-08-01,0,1,0
"21058",4994995,1,4,2019-08-01,1,0,0
"21059",4994996,1,1,2019-08-01,1,0,0
"21060",4994996,1,2,2019-08-01,1,0,0
"21061",4994997,1,1,2019-08-01,1,0,0
"21062",4994997,1,2,2019-08-01,1,0,0
"21063",4994997,1,3,2019-08-01,0,0,1
"21064",4994997,1,4,2019-08-01,1,0,0
"21065",4994998,1,1,2019-08-01,1,0,0
"21066",4994998,1,2,2019-08-01,1,0,0
"21067",4994998,1,3,2019-08-01,1,0,0
"21068",4994999,1,1,2019-08-01,1,0,0
"21069",4994999,1,2,2019-08-01,1,0,0
"21070",4994999,1,3,2019-08-01,0,1,0
"21071",4994999,1,5,2019-08-01,1,0,0
"21072",4994999,1,6,2019-08-01,1,0,0
"21073",4995000,1,1,2019-08-01,1,0,0
"21074",4995000,1,2,2019-08-01,0,0,1
"21075",4995001,1,1,2019-08-01,1,0,0
"21076",4995001,1,2,2019-08-01,0,1,0
"21077",4995001,1,3,2019-08-01,0,1,0
"21078",4995002,1,1,2019-08-01,1,0,0
"21079",4995002,1,2,2019-08-01,0,1,0
"21080",4995002,1,3,2019-08-01,1,0,0
"21081",4995003,1,1,2019-08-01,1,0,0
"21082",4995003,1,2,2019-08-01,1,0,0
"21083",4995004,1,1,2019-08-01,1,0,0
"21084",4995004,1,2,2019-08-01,1,0,0
"21085",4995004,1,3,2019-08-01,0,1,0
"21086",4995004,1,4,2019-08-01,0,0,1
"21087",4995005,1,1,2019-08-01,1,0,0
"21088",4995005,1,2,2019-08-01,1,0,0
"21089",4995005,1,3,2019-08-01,0,1,0
"21090",4995005,1,4,2019-08-01,0,1,0
"21091",4995005,1,5,2019-08-01,1,0,0
"21092",4995005,2,1,2019-08-01,1,0,0
"21093",4995005,2,2,2019-08-01,1,0,0
"21094",4995005,2,4,2019-08-01,1,0,0
"21095",4995006,1,1,2019-08-01,1,0,0
"21096",4995006,1,2,2019-08-01,1,0,0
"21097",4995007,1,1,2019-08-01,1,0,0
"21098",4995007,1,2,2019-08-01,0,1,0
"21099",4995007,1,6,2019-08-01,1,0,0
"21100",4995007,2,1,2019-08-01,1,0,0
"21101",4995008,1,1,2019-08-01,1,0,0
"21102",4995008,1,2,2019-08-01,1,0,0
"21103",4995008,1,3,2019-08-01,0,1,0
"21104",4995008,1,4,2019-08-01,0,0,1
"21105",4995008,1,5,2019-08-01,0,1,0
"21106",4995008,1,6,2019-08-01,1,0,0
"21107",4995008,1,7,2019-08-01,0,1,0
"21108",4995008,1,8,2019-08-01,0,1,0
"21109",4995008,1,9,2019-08-01,0,0,1
"21110",4995009,1,1,2019-08-01,1,0,0
"21111",4995009,1,2,2019-08-01,1,0,0
"21112",4995009,1,3,2019-08-01,0,1,0
"21113",4995009,1,5,2019-08-01,1,0,0
"21114",4995009,1,6,2019-08-01,1,0,0
"21115",4995009,1,8,2019-08-01,1,0,0
"21116",4995009,1,12,2019-08-01,1,0,0
"21117",4995009,1,13,2019-08-01,0,1,0
"21118",4995009,1,14,2019-08-01,0,1,0
"21119",4995010,1,1,2019-08-01,1,0,0
"21120",4995010,1,2,2019-08-01,1,0,0
"21121",4995011,1,1,2019-08-01,1,0,0
"21122",4995011,1,2,2019-08-01,0,1,0
"21123",4995011,1,6,2019-08-01,1,0,0
"21124",4995012,1,1,2019-08-01,1,0,0
"21125",4995012,1,2,2019-08-01,0,1,0
"21126",4995012,1,3,2019-08-01,1,0,0
"21127",4995012,1,6,2019-08-01,0,1,0
"21128",4995012,1,7,2019-08-01,1,0,0
"21129",4995012,1,10,2019-08-01,1,0,0
"21130",4995012,1,11,2019-08-01,0,1,0
"21131",4995013,1,1,2019-08-01,0,1,0
"21132",4995013,1,2,2019-08-01,1,0,0
"21133",4995013,1,3,2019-08-01,0,0,1
"21134",4995013,1,4,2019-08-01,0,0,1
"21135",4995014,1,1,2019-08-01,1,0,0
"21136",4995014,1,2,2019-08-01,1,0,0
"21137",4995014,1,3,2019-08-01,0,1,0
"21138",4995014,1,4,2019-08-01,0,1,0
"21139",4995014,1,5,2019-08-01,1,0,0
"21140",4995015,1,1,2019-08-01,1,0,0
"21141",4995015,1,2,2019-08-01,1,0,0
"21142",4995016,1,1,2019-08-01,1,0,0
"21143",4995016,1,2,2019-08-01,1,0,0
"21144",4995016,1,3,2019-08-01,0,0,1
"21145",4995016,1,4,2019-08-01,1,0,0
"21146",4995017,1,1,2019-08-01,0,1,0
"21147",4995017,1,2,2019-08-01,1,0,0
"21148",4995017,1,3,2019-08-01,1,0,0
"21149",4995017,1,4,2019-08-01,1,0,0
"21150",4995017,1,5,2019-08-01,1,0,0
"21151",4995017,1,6,2019-08-01,1,0,0
"21152",4995017,1,7,2019-08-01,1,0,0
"21153",4995018,1,1,2019-08-01,0,1,0
"21154",4995018,1,2,2019-08-01,1,0,0
"21155",4995018,1,3,2019-08-01,1,0,0
"21156",4995019,1,1,2019-08-01,1,0,0
"21157",4995019,1,3,2019-08-01,0,1,0
"21158",4995020,1,1,2019-08-01,1,0,0
"21159",4995020,1,2,2019-08-01,1,0,0
"21160",4995020,1,3,2019-08-01,1,0,0
"21161",4995021,1,1,2019-08-01,1,0,0
"21162",4995021,1,2,2019-08-01,0,1,0
"21163",4995021,1,3,2019-08-01,0,1,0
"21164",4995021,1,4,2019-08-01,0,1,0
"21165",4995021,1,6,2019-08-01,0,1,0
"21166",4995023,1,1,2019-08-01,0,1,0
"21167",4995024,1,1,2019-08-01,1,0,0
"21168",4995024,1,2,2019-08-01,0,0,1
"21169",4995024,1,3,2019-08-01,0,1,0
"21170",4995026,1,1,2019-08-01,1,0,0
"21171",4995026,1,2,2019-08-01,0,1,0
"21172",4995026,1,3,2019-08-01,0,1,0
"21173",4995026,1,4,2019-08-01,0,1,0
"21174",4995027,1,1,2019-08-01,1,0,0
"21175",4995027,1,2,2019-08-01,1,0,0
"21176",4995028,1,1,2019-08-01,1,0,0
"21177",4995028,1,2,2019-08-01,1,0,0
"21178",4995029,1,1,2019-08-01,1,0,0
